5.000000000000000000e+00 3.080131392821783831e-01
1.500000000000000000e+01 6.700707448348423023e-01
2.500000000000000000e+01 6.727145405448934357e-01
3.500000000000000000e+01 6.500086603372809968e-01
4.500000000000000000e+01 6.120195971740046703e-01
5.500000000000000000e+01 5.791416567010949645e-01
6.500000000000000000e+01 5.517314557167229960e-01
7.500000000000000000e+01 5.288349554265031616e-01
8.500000000000000000e+01 5.092340462641726795e-01
9.500000000000000000e+01 4.922499070555445000e-01
1.050000000000000000e+02 4.774384970040511100e-01
1.150000000000000000e+02 4.640788834088050985e-01
1.250000000000000000e+02 4.516132640812839383e-01
1.350000000000000000e+02 4.398084220395885313e-01
1.450000000000000000e+02 4.283606061147414157e-01
1.550000000000000000e+02 4.169355123360572457e-01
1.650000000000000000e+02 4.059702082505291520e-01
1.750000000000000000e+02 3.956934630641126827e-01
1.850000000000000000e+02 3.854570577802624576e-01
1.950000000000000000e+02 3.755086540336720624e-01
2.050000000000000000e+02 3.659957391514495062e-01
2.150000000000000000e+02 3.565887198749838616e-01
2.250000000000000000e+02 3.473795879537303066e-01
2.350000000000000000e+02 3.383867448760995433e-01
2.450000000000000000e+02 3.296965904696969596e-01
2.550000000000000000e+02 3.215828227107268011e-01
2.650000000000000000e+02 3.140208853513117293e-01
2.750000000000000000e+02 3.067409909766177778e-01
2.850000000000000000e+02 2.996577537820824810e-01
2.950000000000000000e+02 2.928223627494135339e-01
3.050000000000000000e+02 2.859723974148534742e-01
3.150000000000000000e+02 2.787212777911858841e-01
3.250000000000000000e+02 2.715654414787811444e-01
3.350000000000000000e+02 2.646856021676072257e-01
3.450000000000000000e+02 2.578889258354430392e-01
3.550000000000000000e+02 2.513999581442536435e-01
3.650000000000000000e+02 2.454435904157921677e-01
3.750000000000000000e+02 2.400087751068285813e-01
3.850000000000000000e+02 2.347499999975883322e-01
3.950000000000000000e+02 2.295116290878923271e-01
4.050000000000000000e+02 2.242618831934516388e-01
4.150000000000000000e+02 2.189308687953444577e-01
4.250000000000000000e+02 2.133245289244135867e-01
4.350000000000000000e+02 2.074224543329949155e-01
4.450000000000000000e+02 2.014954272522467560e-01
4.550000000000000000e+02 1.955214805621890428e-01
4.650000000000000000e+02 1.895396962890859294e-01
4.750000000000000000e+02 1.835622337496328471e-01
4.850000000000000000e+02 1.776714513607871304e-01
4.950000000000000000e+02 1.720324216121621730e-01
5.050000000000000000e+02 1.665789229264104387e-01
5.150000000000000000e+02 1.613199297612077088e-01
5.250000000000000000e+02 1.563584351115713256e-01
5.350000000000000000e+02 1.515757837047544410e-01
5.450000000000000000e+02 1.468545578492041481e-01
5.550000000000000000e+02 1.422751010256396997e-01
5.650000000000000000e+02 1.377210334060931241e-01
5.750000000000000000e+02 1.330515198978832747e-01
5.850000000000000000e+02 1.283099030323291700e-01
5.950000000000000000e+02 1.237401334987060786e-01
6.050000000000000000e+02 1.194983876378272886e-01
6.150000000000000000e+02 1.152778282270049137e-01
6.250000000000000000e+02 1.110854061817736910e-01
6.350000000000000000e+02 1.068165399305670005e-01
6.450000000000000000e+02 1.023526652850645924e-01
6.550000000000000000e+02 9.760667684702568903e-02
6.650000000000000000e+02 9.359385164005021296e-02
6.750000000000000000e+02 9.168713053159636972e-02
6.850000000000000000e+02 9.120003353015471159e-02
6.950000000000000000e+02 8.894352590629718558e-02
7.050000000000000000e+02 8.143145625799269594e-02
7.150000000000000000e+02 6.867730093610986686e-02
7.250000000000000000e+02 5.369457963967547154e-02
7.350000000000000000e+02 4.042957003880429112e-02
7.450000000000000000e+02 3.120717033635007215e-02
7.550000000000000000e+02 2.589736912294842222e-02
7.650000000000000000e+02 2.274748150152226117e-02
7.750000000000000000e+02 2.013121138236398724e-02
7.850000000000000000e+02 1.756653928956664751e-02
7.950000000000000000e+02 1.525147427931564797e-02
8.050000000000000000e+02 1.334717425282115275e-02
8.150000000000000000e+02 1.183808758473250261e-02
8.250000000000000000e+02 1.064294771650666979e-02
8.350000000000000000e+02 9.680888312659492387e-03
8.450000000000000000e+02 8.895400941148315019e-03
8.550000000000000000e+02 8.252362016620192267e-03
8.650000000000000000e+02 7.729330035619392386e-03
8.750000000000000000e+02 7.308292906314665764e-03
8.850000000000000000e+02 6.973862759658260718e-03
8.950000000000000000e+02 6.713284574930148546e-03
9.050000000000000000e+02 6.516011319520532800e-03
9.150000000000000000e+02 6.373130090923956152e-03
9.250000000000000000e+02 6.277304212336477438e-03
9.350000000000000000e+02 6.222819681442299383e-03
9.450000000000000000e+02 6.201325868505260484e-03
9.550000000000000000e+02 6.196904336391612957e-03
